App,id,Category,Rating,Size,Installs,type,Content Rating,Android,inapp,loc,contac_r,contact_w,media_r,media_w,storage_R,storage_w,cam,ad,label
Mermaids,177,EDUCATION,4.6,37,"1,000,000+",0,Everyone,4.1,1,0,1,0,1,1,1,1,0,1,1
Mermaids,177,EDUCATION,4.6,37,"1,000,000+",0,Everyone,4.1,1,0,0,1,1,1,1,1,0,1,1
Mermaids,177,EDUCATION,4.6,37,"1,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,1,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,0,0,0,0,0,1,1
Kids Mode,178,BUSINESS,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,0,0,0,0,0,1,0
Kids Mode,178,COMMUNICATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,0,0,0,0,0,1,0
Kids Mode,178,ENTERTAINMENT,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,0,0,0,0,0,1,0
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,1,0,0,0,0,0,0,0,0,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,1,0,0,0,0,0,0,0,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,1,0,0,0,0,0,0,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,1,0,0,0,0,0,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,1,0,0,0,0,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,0,1,0,0,0,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,0,0,1,0,0,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,0,0,0,1,0,1,1
Kids Mode,178,EDUCATION,4.9,26,"1,000,000+",0,Everyone,4.2,0,0,0,0,0,0,0,0,1,1,1
Cars Coloring Pages,179,EDUCATION,4.4,41,"500,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,1
Cars Coloring Pages,179,BUSINESS,4.4,41,"500,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Cars Coloring Pages,179,COMMUNICATION,4.4,41,"500,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Cars Coloring Pages,179,ENTERTAINMENT,4.4,41,"500,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Cars Coloring Pages,179,EDUCATION,4.4,41,"500,000+",0,Everyone,4,1,1,0,0,1,1,1,1,0,1,1
Cars Coloring Pages,179,EDUCATION,4.4,41,"500,000+",0,Everyone,4,1,0,1,0,1,1,1,1,0,1,1
Cars Coloring Pages,179,EDUCATION,4.4,41,"500,000+",0,Everyone,4,1,0,0,1,1,1,1,1,0,1,1
Babbel – Learn Languages,180,EDUCATION,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,0,1,0,1,0,0,0,1
Babbel – Learn Languages,180,BUSINESS,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,0,1,0,1,0,0,0,0
Babbel – Learn Languages,180,COMMUNICATION,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,0,1,0,1,0,0,0,0
Babbel – Learn Languages,180,ENTERTAINMENT,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,0,1,0,1,0,0,0,0
Babbel – Learn Languages,180,EDUCATION,4.4,49,"1,000,000+",0,Everyone,4,1,1,1,0,1,0,1,0,0,0,1
Babbel – Learn Languages,180,EDUCATION,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,1,1,0,1,0,0,0,1
Babbel – Learn Languages,180,EDUCATION,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,0,1,1,1,0,0,0,1
Babbel – Learn Languages,180,EDUCATION,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,0,1,0,1,1,0,0,1
Babbel – Learn Languages,180,EDUCATION,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,0,1,0,1,0,1,0,1
Babbel – Learn Languages,180,EDUCATION,4.4,49,"1,000,000+",0,Everyone,4,1,0,1,0,1,0,1,0,0,1,1
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,0,0,0,0,0,1,1
Math Tricks,181,BUSINESS,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,0,0,0,0,0,1,0
Math Tricks,181,COMMUNICATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,0,0,0,0,0,1,0
Math Tricks,181,ENTERTAINMENT,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,0,0,0,0,0,1,0
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,1,0,0,0,0,0,0,0,1,1
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,1,0,0,0,0,0,0,1,1
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,1,0,0,0,0,0,1,1
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,1,0,0,0,0,1,1
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,0,1,0,0,0,1,1
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,0,0,1,0,0,1,1
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,0,0,0,1,0,1,1
Math Tricks,181,EDUCATION,4.3,21,"10,000,000+",0,Everyone,4.4,1,0,0,0,0,0,0,0,1,1,1
Learn English Words Free,182,EDUCATION,4.4,51,"1,000,000+",0,Everyone,2.3,0,1,0,0,1,1,1,1,0,0,1
Learn English Words Free,182,BUSINESS,4.4,51,"1,000,000+",0,Everyone,2.3,0,1,0,0,1,1,1,1,0,0,0
Learn English Words Free,182,COMMUNICATION,4.4,51,"1,000,000+",0,Everyone,2.3,0,1,0,0,1,1,1,1,0,0,0
Learn English Words Free,182,ENTERTAINMENT,4.4,51,"1,000,000+",0,Everyone,2.3,0,1,0,0,1,1,1,1,0,0,0
Learn English Words Free,182,EDUCATION,4.4,51,"1,000,000+",0,Everyone,2.3,1,1,0,0,1,1,1,1,0,0,1
Learn English Words Free,182,EDUCATION,4.4,51,"1,000,000+",0,Everyone,2.3,0,1,1,0,1,1,1,1,0,0,1
Learn English Words Free,182,EDUCATION,4.4,51,"1,000,000+",0,Everyone,2.3,0,1,0,1,1,1,1,1,0,0,1
Learn English Words Free,182,EDUCATION,4.4,51,"1,000,000+",0,Everyone,2.3,0,1,0,0,1,1,1,1,1,0,1
Learn English Words Free,182,EDUCATION,4.4,51,"1,000,000+",0,Everyone,2.3,0,1,0,0,1,1,1,1,0,1,1
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,EDUCATION,4.6,14,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,1
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,BUSINESS,4.6,14,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,0
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,COMMUNICATION,4.6,14,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,0
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,ENTERTAINMENT,4.6,14,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,0
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,EDUCATION,4.6,14,"5,000,000+",0,Everyone,4.1,1,1,0,0,1,1,1,1,0,1,1
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,EDUCATION,4.6,14,"5,000,000+",0,Everyone,4.1,1,0,1,0,1,1,1,1,0,1,1
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,EDUCATION,4.6,14,"5,000,000+",0,Everyone,4.1,1,0,0,1,1,1,1,1,0,1,1
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,EDUCATION,4.6,14,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,1,1,1
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,183,EDUCATION,4.6,14,"5,000,000+",0,Everyone,4.1,1,1,1,0,1,1,1,1,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,0,0,0,0,0,1,1
English speaking texts,184,BUSINESS,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,0,0,0,0,0,1,0
English speaking texts,184,COMMUNICATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,0,0,0,0,0,1,0
English speaking texts,184,ENTERTAINMENT,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,0,0,0,0,0,1,0
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,1,0,0,0,0,0,0,0,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,1,0,0,0,0,0,0,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,1,0,0,0,0,0,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,1,0,0,0,0,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,1,0,0,0,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,0,1,0,0,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,0,0,1,0,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,0,0,0,1,0,1,1
English speaking texts,184,EDUCATION,3.9,18,"50,000+",0,Mature 17+,5,0,0,0,0,0,0,0,0,1,1,1
ABC Preschool Free,185,EDUCATION,4.2,84,"1,000,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,0,1,1
ABC Preschool Free,185,BUSINESS,4.2,84,"1,000,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,0,1,0
ABC Preschool Free,185,COMMUNICATION,4.2,84,"1,000,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,0,1,0
ABC Preschool Free,185,ENTERTAINMENT,4.2,84,"1,000,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,0,1,0
ABC Preschool Free,185,EDUCATION,4.2,84,"1,000,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,0,1,0
ABC Preschool Free,185,EDUCATION,4.2,84,"1,000,000+",0,Everyone,4.4,1,1,1,0,1,1,1,1,0,1,1
ABC Preschool Free,185,EDUCATION,4.2,84,"1,000,000+",0,Everyone,4.4,1,1,0,1,1,1,1,1,0,1,1
ABC Preschool Free,185,EDUCATION,4.2,84,"1,000,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,1,1,1
Lumosity: #1 Brain Games & Cognitive Training App,186,EDUCATION,4.3,3.9,"100,000+",0,Everyone,4.1,1,1,1,0,1,1,1,1,0,0,1
Lumosity: #1 Brain Games & Cognitive Training App,186,BUSINESS,4.3,3.9,"100,000+",0,Everyone,4.1,1,1,1,0,1,1,1,1,0,0,0
Lumosity: #1 Brain Games & Cognitive Training App,186,COMMUNICATION,4.3,3.9,"100,000+",0,Everyone,4.1,1,1,1,0,1,1,1,1,0,0,0
Lumosity: #1 Brain Games & Cognitive Training App,186,ENTERTAINMENT,4.3,3.9,"100,000+",0,Everyone,4.1,1,1,1,0,1,1,1,1,0,0,0
Lumosity: #1 Brain Games & Cognitive Training App,186,EDUCATION,4.3,3.9,"100,000+",0,Everyone,4.1,1,1,1,1,1,1,1,1,0,0,1
Lumosity: #1 Brain Games & Cognitive Training App,186,EDUCATION,4.3,3.9,"100,000+",0,Everyone,4.1,1,1,1,0,1,1,1,1,1,0,1
Lumosity: #1 Brain Games & Cognitive Training App,186,EDUCATION,4.3,3.9,"100,000+",0,Everyone,4.1,1,1,1,0,1,1,1,1,0,1,1
English with Lingualeo,187,EDUCATION,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,0,1
English with Lingualeo,187,BUSINESS,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,0,0
English with Lingualeo,187,COMMUNICATION,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,0,0
English with Lingualeo,187,ENTERTAINMENT,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,0,0
English with Lingualeo,187,EDUCATION,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,1,0,0,1,1,1,1,0,0,1
English with Lingualeo,187,EDUCATION,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,0,1,0,1,1,1,1,0,0,1
English with Lingualeo,187,EDUCATION,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,0,0,1,1,1,1,1,0,0,1
English with Lingualeo,187,EDUCATION,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,1,0,1
English with Lingualeo,187,EDUCATION,4.3,21,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,1,1
"Learn languages, grammar & vocabulary with Memrise",188,EDUCATION,4.7,27,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,0,1
"Learn languages, grammar & vocabulary with Memrise",188,BUSINESS,4.7,27,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,0,0
"Learn languages, grammar & vocabulary with Memrise",188,COMMUNICATION,4.7,27,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,0,0
"Learn languages, grammar & vocabulary with Memrise",188,ENTERTAINMENT,4.7,27,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,0,0
"Learn languages, grammar & vocabulary with Memrise",188,EDUCATION,4.7,27,"5,000,000+",0,Everyone,4.1,1,1,0,0,1,1,1,1,0,0,1
"Learn languages, grammar & vocabulary with Memrise",188,EDUCATION,4.7,27,"5,000,000+",0,Everyone,4.1,1,0,1,0,1,1,1,1,0,0,1
"Learn languages, grammar & vocabulary with Memrise",188,EDUCATION,4.7,27,"5,000,000+",0,Everyone,4.1,1,0,0,1,1,1,1,1,0,0,1
"Learn languages, grammar & vocabulary with Memrise",188,EDUCATION,4.7,27,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,1,0,1
"Learn languages, grammar & vocabulary with Memrise",188,EDUCATION,4.7,27,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,1
TED,189,EDUCATION,4.6,21,"5,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,1
TED,189,BUSINESS,4.6,21,"5,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
TED,189,COMMUNICATION,4.6,21,"5,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
TED,189,ENTERTAINMENT,4.6,21,"5,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
TED,189,EDUCATION,4.6,21,"5,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,1
TED,189,EDUCATION,4.6,21,"5,000,000+",0,Everyone,4.1,0,1,0,0,1,1,1,1,0,1,1
TED,189,EDUCATION,4.6,21,"5,000,000+",0,Everyone,4.1,0,0,1,0,1,1,1,1,0,1,1
TED,189,EDUCATION,4.6,21,"5,000,000+",0,Everyone,4.1,0,0,0,1,1,1,1,1,0,1,1
TED,189,EDUCATION,4.6,21,"5,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,1,1,1
Quizlet: Learn Languages & Vocab with Flashcards,190,EDUCATION,4.6,18,"10,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,1,1,1
Quizlet: Learn Languages & Vocab with Flashcards,190,BUSINESS,4.6,18,"10,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,1,1,0
Quizlet: Learn Languages & Vocab with Flashcards,190,COMMUNICATION,4.6,18,"10,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,1,1,0
Quizlet: Learn Languages & Vocab with Flashcards,190,ENTERTAINMENT,4.6,18,"10,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,1,1,0
Quizlet: Learn Languages & Vocab with Flashcards,190,EDUCATION,4.6,18,"10,000,000+",0,Everyone 10+,4.1,1,1,0,0,1,1,1,1,1,1,1
Quizlet: Learn Languages & Vocab with Flashcards,190,EDUCATION,4.6,18,"10,000,000+",0,Everyone 10+,4.1,1,0,1,0,1,1,1,1,1,1,1
Quizlet: Learn Languages & Vocab with Flashcards,190,EDUCATION,4.6,18,"10,000,000+",0,Everyone 10+,4.1,1,0,0,1,1,1,1,1,1,1,1
Coursera: Online courses,191,EDUCATION,4.5,18,"1,000,000+",0,Everyone,5,0,0,1,0,1,1,1,1,0,0,1
Coursera: Online courses,191,BUSINESS,4.5,18,"1,000,000+",0,Everyone,5,0,0,1,0,1,1,1,1,0,0,0
Coursera: Online courses,191,COMMUNICATION,4.5,18,"1,000,000+",0,Everyone,5,0,0,1,0,1,1,1,1,0,0,0
Coursera: Online courses,191,ENTERTAINMENT,4.5,18,"1,000,000+",0,Everyone,5,0,0,1,0,1,1,1,1,0,0,0
Coursera: Online courses,191,EDUCATION,4.5,18,"1,000,000+",0,Everyone,5,1,0,1,0,1,1,1,1,0,0,1
Coursera: Online courses,191,EDUCATION,4.5,18,"1,000,000+",0,Everyone,5,0,1,1,0,1,1,1,1,0,0,1
Coursera: Online courses,191,EDUCATION,4.5,18,"1,000,000+",0,Everyone,5,0,0,1,1,1,1,1,1,0,0,1
Coursera: Online courses,191,EDUCATION,4.5,18,"1,000,000+",0,Everyone,5,0,0,1,0,1,1,1,1,1,0,1
Coursera: Online courses,191,EDUCATION,4.5,18,"1,000,000+",0,Everyone,5,0,0,1,0,1,1,1,1,0,1,1
Lynda - Online Training Videos,192,EDUCATION,4.4,97,"1,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,0,1
Lynda - Online Training Videos,192,BUSINESS,4.4,97,"1,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,0,0
Lynda - Online Training Videos,192,COMMUNICATION,4.4,97,"1,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,0,0
Lynda - Online Training Videos,192,ENTERTAINMENT,4.4,97,"1,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,0,0
Lynda - Online Training Videos,192,EDUCATION,4.4,97,"1,000,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,0,1
Lynda - Online Training Videos,192,EDUCATION,4.4,97,"1,000,000+",0,Everyone,4.1,0,1,0,0,1,1,1,1,0,0,1
Lynda - Online Training Videos,192,EDUCATION,4.4,97,"1,000,000+",0,Everyone,4.1,0,0,1,0,1,1,1,1,0,0,1
Lynda - Online Training Videos,192,EDUCATION,4.4,97,"1,000,000+",0,Everyone,4.1,0,0,0,1,1,1,1,1,0,0,1
Lynda - Online Training Videos,192,EDUCATION,4.4,97,"1,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,1,0,1
Lynda - Online Training Videos,192,EDUCATION,4.4,97,"1,000,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,1
Brilliant,193,BUSINESS,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,0
Brilliant,193,COMMUNICATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,0
Brilliant,193,ENTERTAINMENT,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,0
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,0
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,1,0,0,0,0,0,0,0,0,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,1,0,0,0,0,0,0,0,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,1,0,0,0,0,0,0,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,1,0,0,0,0,0,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,1,0,0,0,0,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,1,0,0,0,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,1,0,0,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,1,0,1
Brilliant,193,EDUCATION,4.2,17,"1,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,0,0,0,0,1,1
C++ Tutorials,194,BUSINESS,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,0,0,0,0,1,0
C++ Tutorials,194,COMMUNICATION,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,0,0,0,0,1,0
C++ Tutorials,194,ENTERTAINMENT,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,0,0,0,0,1,0
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,0,0,0,0,1,0
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,1,0,0,0,0,0,0,0,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,1,0,0,0,0,0,0,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,1,0,0,0,0,0,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,0,1,0,0,0,0,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,0,0,1,0,0,0,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,1,0,0,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,0,1,0,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,0,0,1,0,1,1
C++ Tutorials,194,EDUCATION,4,2,"10,000+",0,Everyone,4,0,0,0,0,0,0,0,0,1,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,1
C++ Programming,195,BUSINESS,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
C++ Programming,195,COMMUNICATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
C++ Programming,195,ENTERTAINMENT,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,1,0,0,0,0,0,0,0,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,1,0,0,0,0,0,0,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,1,0,0,0,0,0,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,1,0,0,0,0,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,0,1,0,0,0,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,1,0,0,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,1,0,1,1
C++ Programming,195,EDUCATION,4.1,1.9,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,1,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,1
C Programming,196,BUSINESS,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
C Programming,196,COMMUNICATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
C Programming,196,ENTERTAINMENT,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,1,0,0,0,0,0,0,0,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,1,0,0,0,0,0,0,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,1,0,0,0,0,0,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,1,0,0,0,0,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,0,1,0,0,0,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,0,0,1,0,0,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,0,0,0,1,0,1,1
C Programming,196,EDUCATION,4.3,1.8,"1,000,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,1,1,1
Udemy - Online Courses,197,EDUCATION,4.3,17,"1,000,000+",0,Everyone,5,1,0,0,0,1,1,1,1,0,0,1
Udemy - Online Courses,197,BUSINESS,4.3,17,"1,000,000+",0,Everyone,5,1,0,0,0,1,1,1,1,0,0,0
Udemy - Online Courses,197,COMMUNICATION,4.3,17,"1,000,000+",0,Everyone,5,1,0,0,0,1,1,1,1,0,0,0
Udemy - Online Courses,197,ENTERTAINMENT,4.3,17,"1,000,000+",0,Everyone,5,1,0,0,0,1,1,1,1,0,0,0
Udemy - Online Courses,197,EDUCATION,4.3,17,"1,000,000+",0,Everyone,5,1,1,0,0,1,1,1,1,0,0,1
Udemy - Online Courses,197,EDUCATION,4.3,17,"1,000,000+",0,Everyone,5,1,0,1,0,1,1,1,1,0,0,1
Udemy - Online Courses,197,EDUCATION,4.3,17,"1,000,000+",0,Everyone,5,1,0,0,1,1,1,1,1,0,0,1
Udemy - Online Courses,197,EDUCATION,4.3,17,"1,000,000+",0,Everyone,5,1,0,0,0,1,1,1,1,1,0,1
Udemy - Online Courses,197,EDUCATION,4.3,17,"1,000,000+",0,Everyone,5,1,0,0,0,1,1,1,1,0,1,1
